id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,lat,lon,tweet_created,tweet_location,user_timezone
11601,negative,1,Customer Service Issue,1,US Airways,-118.385912,laurencecharles,-118.385912,0,"@USAirways Now, the JFK Baggage Office has actually run out of paper hotel vouchers. #thislinehasntmovedforanhour",40.74804263,-118.385912,2/17/2015 19:59,"Washington, DC",Eastern Time (US & Canada)
11602,positive,1,-118.385912,-118.385912,US Airways,-118.385912,Kevinly17,-118.385912,0,@USAirways Dude named Shaquille at the desk in Charlotte was incredibly professional and helpful vs. some crazy angry people tonight,40.74804263,-118.385912,2/17/2015 19:52,-118.385912,-118.385912
11603,negative,1,Flight Attendant Complaints,0.6803,US Airways,-118.385912,weezerandburnie,-118.385912,0,@USAirways  really u gave 6 scotch on the rocks to an out of control drunk and would not let my sister change seats when he was grouping her,40.74804263,-118.385912,2/17/2015 19:49,Belle MO,-118.385912
11604,positive,1,-118.385912,-118.385912,US Airways,-118.385912,cindycapo,-118.385912,0,"@USAirways Awesome USAir, TYSVM &lt;3",40.74804263,-118.385912,2/17/2015 19:44,"IL,USA",Central America
11605,positive,1,-118.385912,-118.385912,US Airways,-118.385912,husainhaqqani,-118.385912,0,@USAirways Thank you!,40.74804263,-118.385912,2/17/2015 19:33,"Washington, DC",Eastern Time (US & Canada)
11606,positive,1,-118.385912,-118.385912,US Airways,-118.385912,PsuOhiofarmgirl,-118.385912,0,@USAirways  that would be lovely! You have great people working in your organization.,40.74804263,-118.385912,2/17/2015 19:33,-118.385912,-118.385912
11607,negative,1,Flight Attendant Complaints,0.3456,US Airways,-118.385912,laurencecharles,-118.385912,0,@USAirways Only the JFK baggage office is open to help re-book all of us on Cancelled Flightled flight 3121 to DCA. Shameful.,40.74804263,-118.385912,2/17/2015 19:25,"Washington, DC",Eastern Time (US & Canada)
11608,negative,1,Late Flight,0.6531,US Airways,-118.385912,JoelWeger,-118.385912,0,@USAirways hey let flight 1874get to the gate  hours Late Flight and no fate with dozens of kids on board,40.74804263,-118.385912,2/17/2015 19:18,-118.385912,-118.385912
11609,neutral,0.3441,-118.385912,0,US Airways,-118.385912,kempallen,-118.385912,0,@USAirways me too. Me too.,40.74804263,-118.385912,2/17/2015 19:15,-118.385912,Eastern Time (US & Canada)
11610,negative,1,Late Flight,0.6997,US Airways,-118.385912,Bink_V,-118.385912,0,@USAirways a flight update doesn't help when we are waiting 20+ min at our arrival waiting for a plane to leave our gate. Who can I write?😑,40.74804263,-118.385912,2/17/2015 19:02,"Washingon, DC",Eastern Time (US & Canada)
11611,positive,1,-118.385912,-118.385912,US Airways,-118.385912,cindycapo,-118.385912,0,"@USAirways TYVM USAir, Happy Night@ &lt;3",40.74804263,-118.385912,2/17/2015 19:02,"IL,USA",Central America
11612,positive,0.6772,-118.385912,0,US Airways,-118.385912,wcpojesse,-118.385912,0,@USAirways thanks! It's hectic for everyone but their actions don't represent the company well IMO,40.74804263,-118.385912,2/17/2015 18:59,Cincinnati,-118.385912
11613,negative,0.7072,Late Flight,0.7072,US Airways,-118.385912,AliNHamdani,-118.385912,0,@USAirways @husainhaqqani Mr. Husain u shld protest as well when one of ur party member Rehman Malik delayed a PIA flight for hours..???,40.74804263,-118.385912,2/17/2015 18:56,Islamabad,Islamabad
11614,negative,1,Customer Service Issue,0.696,US Airways,-118.385912,sheiladeca,-118.385912,0,@USAirways NOT GOOD. been on hold for 1hour (2x/day) since sun. to book 1-way flt dividend miles. agents send me to on hold hell. #furious,40.74804263,-118.385912,2/17/2015 18:50,metro #wdc. prev #rva + #atl.,Atlantic Time (Canada)
11615,negative,1,Late Flight,0.6667,US Airways,-118.385912,husainhaqqani,-118.385912,1,@USAirways I'm sure you don't but question still remains why we only found out at 8.20 that crew won't come before 9.50 for 8.10 flt. Tks.,40.74804263,-118.385912,2/17/2015 18:38,"Washington, DC",Eastern Time (US & Canada)
11616,negative,0.6843,Can't Tell,0.6843,US Airways,-118.385912,briana_reyrey,-118.385912,0,@USAirways not too impressed with your airlines but I would feel a lot better flying with if you upgraded me up to first class tomorrow,40.74804263,-118.385912,2/17/2015 18:37,-118.385912,Atlantic Time (Canada)
11617,positive,1,-118.385912,-118.385912,US Airways,-118.385912,PsuOhiofarmgirl,-118.385912,0,@USAirways  glad to be home and that your great people got me home safely. Sad for others who didn't get back bc of scheduling problems.,40.74804263,-118.385912,2/17/2015 18:32,-118.385912,-118.385912
11618,negative,1,Late Flight,1,US Airways,-118.385912,pdotts4,-118.385912,0,"@USAirways how about an update? 2hrs delayed, this obviously isnt up 2 date, havent boarded http://t.co/L7lWjaZiOA",40.74804263,-118.385912,2/17/2015 18:32,"Atlanta, GA",-118.385912
11619,negative,1,Customer Service Issue,0.6855,US Airways,-118.385912,glehel,-118.385912,0,@USAirways @noltnancy What will be is a what may be...what is...sucks. #fail,36.1036159,-115.16564,2/17/2015 18:25,Washington DC,Eastern Time (US & Canada)
11620,negative,1,Customer Service Issue,0.6943,US Airways,-118.385912,Hollywood0218,-118.385912,0,"@USAirways Your whole handling of this was a joke.Boston Logan had one little old lady,ONE handling all the customers http://t.co/DH2rfUIJYP",40.74804263,-118.385912,2/17/2015 18:20,-118.385912,-118.385912
11621,positive,1,-118.385912,-118.385912,US Airways,-118.385912,Corybranan,-118.385912,0,@USAirways Will do. I appreciate the response.,40.74804263,-118.385912,2/17/2015 18:05,"Nashville, Tennessee",Central Time (US & Canada)
11622,neutral,1,-118.385912,-118.385912,US Airways,-118.385912,OiadaIntl,-118.385912,0,@USAirways @erickofiejones how long are billing cycles,40.74804263,-118.385912,2/17/2015 18:03,-118.385912,-118.385912
11623,negative,1,Customer Service Issue,1,US Airways,-118.385912,symmetrickeys,-118.385912,0,@USAirways on hold for 1:23. All because they won't let me use a companion voucher online http://t.co/DPhQRgkdoA,40.74804263,-118.385912,2/17/2015 18:01,-118.385912,-118.385912
11624,negative,1,Customer Service Issue,1,US Airways,-118.385912,willary,-118.385912,0,@USAirways and no one has been at all helpful. I will never fly this airline again. #NeverAgain #spreadtheword,35.22363719,-80.94045544,2/17/2015 18:00,"Washington, D.C.",Eastern Time (US & Canada)
11625,negative,1,Customer Service Issue,1,US Airways,-118.385912,mttdprkr,-118.385912,0,"@USAirways No, they won't because after 5 hours of holding I had to give up because I couldn't borrow the phone any longer. 5 hours...",40.74804263,-118.385912,2/17/2015 17:58,"Vancouver, WA",Pacific Time (US & Canada)
11626,negative,1,Late Flight,0.6664,US Airways,-118.385912,willary,-118.385912,1,@USAirways I've been sitting in the Charlotte airport for 4 hours. Waited for crew and now maintenance.  #NeverAgain,35.22347122,-80.94043272,2/17/2015 17:55,"Washington, D.C.",Eastern Time (US & Canada)
11627,negative,1,Cancelled Flight,1,US Airways,-118.385912,kaitlliiin,-118.385912,0,"@USAirways delayed my flight 3 times before Cancelled Flighting it, had angry and rude workers, and are now providing no helpful service at all",40.74804263,-118.385912,2/17/2015 17:53,-118.385912,Quito
11628,negative,1,Cancelled Flight,1,US Airways,-118.385912,Joeschmow777,-118.385912,0,@USAirways My daughter is stranded in charlotte because US Airways Cancelled Flightled her flight tonight.  Completely dissatisfied with @USAirways,40.74804263,-118.385912,2/17/2015 17:53,-118.385912,-118.385912
11629,positive,1,-118.385912,-118.385912,US Airways,-118.385912,Rencelas,-118.385912,0,@usairways Thanks to Kevin and team at F38ish at PHL for some great service recovery tonight. Appreciate it.,40.74804263,-118.385912,2/17/2015 17:47,"Salisbury, MD",Central Time (US & Canada)
11630,negative,1,Customer Service Issue,1,US Airways,-118.385912,PndrewCress,-118.385912,0,@USAirways Commitment to excellence is 2b praised. Can get you to the wrong city 2 days Late Flight or the right one 3 days Late Flight. #customerservice,40.74804263,-118.385912,2/17/2015 17:43,-118.385912,-118.385912
11631,negative,0.661,Cancelled Flight,0.661,US Airways,-118.385912,PastorMRobinson,-118.385912,0,"@USAirways car services to and from the hotel, food, hotel cost bc of Cancelled Flightlations fall on the customer with last minute notifications",40.74804263,-118.385912,2/17/2015 17:38,Lexington,Central Time (US & Canada)
11632,negative,1,Flight Attendant Complaints,0.3394,US Airways,-118.385912,PastorMRobinson,-118.385912,0,@USAirways I'm amazed at the lack of communication with the passengers.,40.74804263,-118.385912,2/17/2015 17:37,Lexington,Central Time (US & Canada)
11633,negative,1,Flight Attendant Complaints,0.6729,US Airways,-118.385912,stumintz,-118.385912,0,"@USAirways when I told csr I would close acct, he couldn't care less",40.74804263,-118.385912,2/17/2015 17:37,-118.385912,Arizona
11634,negative,0.6634,Can't Tell,0.6634,US Airways,-118.385912,stumintz,-118.385912,0,"@USAirways beware,  Barklays bank has terrible cust service. Will not assist, only know to go by badly written book(in English).",40.74804263,-118.385912,2/17/2015 17:36,-118.385912,Arizona
11635,negative,0.6661,Customer Service Issue,0.6661,US Airways,-118.385912,PastorMRobinson,-118.385912,0,@USAirways they call weather an act of God and refuse to help. I have my wife and 3 kids and they have no sympathy.,40.74804263,-118.385912,2/17/2015 17:36,Lexington,Central Time (US & Canada)
11636,negative,0.6865,Flight Attendant Complaints,0.3453,US Airways,-118.385912,PastorMRobinson,-118.385912,0,@USAirways bad weather shouldn't mean bad service,40.74804263,-118.385912,2/17/2015 17:35,Lexington,Central Time (US & Canada)
11637,negative,1,Flight Attendant Complaints,1,US Airways,-118.385912,PastorMRobinson,-118.385912,0,@USAirways stuck in Charlotte being treated like a nobody by staff.,40.74804263,-118.385912,2/17/2015 17:34,Lexington,Central Time (US & Canada)
11638,negative,1,Cancelled Flight,0.6314,US Airways,-118.385912,PastorMRobinson,-118.385912,0,"@USAirways flights keep getting delayed and Cancelled Flighted with no information, worst customer service ever.",40.74804263,-118.385912,2/17/2015 17:34,Lexington,Central Time (US & Canada)
11639,negative,1,Customer Service Issue,0.6678,US Airways,-118.385912,fosterhimself,-118.385912,1,"@USAirways what does ""your reservation is 'out of sync.'"" mean? On hold w customer service 12 min and want an idea what is up",40.74804263,-118.385912,2/17/2015 17:31,"Wilmington, NC",Eastern Time (US & Canada)
11640,negative,1,Can't Tell,1,US Airways,-118.385912,dscottt10,-118.385912,0,@USAirways sits on a throne of lies,40.74804263,-118.385912,2/17/2015 17:31,-118.385912,Atlantic Time (Canada)
11641,negative,1,Lost Luggage,1,US Airways,-118.385912,michaelrkenney,-118.385912,0,"@USAirways where's my bag?  You called at noon promising it today, would like an update like your website promises.  I need that bag!",40.74804263,-118.385912,2/17/2015 17:25,"Long Island, NY",Eastern Time (US & Canada)
11642,negative,0.6421,Late Flight,0.6421,US Airways,-118.385912,PatrickCronin10,-118.385912,0,@USAirways flt 470 Tampa to CLT is very Late Flight gonna miss conn to BOS what can you do?,40.74804263,-118.385912,2/17/2015 17:24,"Nashua, NH",Eastern Time (US & Canada)
11643,negative,1,Customer Service Issue,0.6701,US Airways,-118.385912,MelJintheUSA,-118.385912,0,"@USAirways I'm on the flight, finally in the air. Not enough food to feed customers. No movie or entertainment on a 5 hr flight.",40.74804263,-118.385912,2/17/2015 17:21,-118.385912,Eastern Time (US & Canada)
11644,neutral,0.6429,-118.385912,0,US Airways,-118.385912,unpredictaylor,-118.385912,0,@USAirways I just hope that pilot had a good day off,40.74804263,-118.385912,2/17/2015 17:19,-118.385912,Atlantic Time (Canada)
11645,positive,1,-118.385912,-118.385912,US Airways,-118.385912,KristinKlutz,-118.385912,0,@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!,40.74804263,-118.385912,2/17/2015 17:14,-118.385912,-118.385912
11646,negative,1,Can't Tell,0.6992,US Airways,-118.385912,timodock,-118.385912,0,@USAirways is the worst airline I’ve ever flown on. You guys have treated me like garbage today.,0,0,2/17/2015 17:01,Neverland ,Quito
11647,negative,1,Bad Flight,1,US Airways,-118.385912,kempallen,-118.385912,0,@USAirways Only water on flight 763 to DCA? This is the first time I've ever seen this happen. #ExecutivePlatinumMeansNothing #IWantCoffee,40.74804263,-118.385912,2/17/2015 17:01,-118.385912,Eastern Time (US & Canada)
11648,neutral,1,-118.385912,-118.385912,US Airways,-118.385912,annforstie,-118.385912,0,"@USAirways Eh, it happens. I think I'll survive. 😉 Thanks!",40.74804263,-118.385912,2/17/2015 16:59,"Bloomington, MN",Central Time (US & Canada)
11649,negative,1,Customer Service Issue,0.676,US Airways,-118.385912,the_jayardee,-118.385912,0,@USAirways I have a voucher from a past trip that was delayed. I thought I had to talk to someone on the phone to use it. Is that not true?,40.74804263,-118.385912,2/17/2015 16:57,"Philadelphia, PA",Eastern Time (US & Canada)
11650,negative,1,Customer Service Issue,1,US Airways,-118.385912,Two4Chaos,-118.385912,0,"@USAirways I did, but it won't help.. Can't believe you wouldn't take full fare for first class and gave away to Platinum Member.. Profits?",40.74804263,-118.385912,2/17/2015 16:54,"Scottsdale, AZ",Arizona
11651,negative,1,Customer Service Issue,1,US Airways,-118.385912,TerriHaisten,-118.385912,0,@USAirways 1 1/2 hours on hold to customer service without anyone answering is more than ridiculous!,40.74804263,-118.385912,2/17/2015 16:52,-118.385912,-118.385912
11652,neutral,1,-118.385912,-118.385912,US Airways,-118.385912,newcrackofdawn,-118.385912,0,"@USAirways - I'm in the Cust Svc line.  Your Charlotte, NC agents better be in their A game.",40.74804263,-118.385912,2/17/2015 16:51,-118.385912,-118.385912
11653,neutral,1,-118.385912,-118.385912,US Airways,-118.385912,mintzrandy,-118.385912,0,@USAirways and if the flight is full?,40.74804263,-118.385912,2/17/2015 16:48,Philadelphia Suburbs,Eastern Time (US & Canada)
11654,negative,1,Late Flight,1,US Airways,-118.385912,Bink_V,-118.385912,0,@USAirways been delayed three times now finally boarded. Been waiting 20 minutes. Now being told the plan has to be completely powered down.,40.74804263,-118.385912,2/17/2015 16:48,"Washingon, DC",Eastern Time (US & Canada)
11655,negative,1,Late Flight,0.6599,US Airways,-118.385912,mttdprkr,-118.385912,0,@USAirways 4 hours... 4 hours... FOUR HOURS.  It's like this is a joke to you.,40.74804263,-118.385912,2/17/2015 16:47,"Vancouver, WA",Pacific Time (US & Canada)
11656,negative,1,Late Flight,0.666,US Airways,-118.385912,SimplyTwiggy,-118.385912,0,thanks to @USAirways my trip is all screwed up. Ive had to move meetings and a dinner and im STILL not out of nyc yet,40.74804263,-118.385912,2/17/2015 16:45,Global,Quito
11657,negative,1,Bad Flight,1,US Airways,-118.385912,SimplyTwiggy,-118.385912,0,@USAirways i dont need to check status of my flight because i was ON the plane and you had a door malfunction. Get it together!!,40.74804263,-118.385912,2/17/2015 16:44,Global,Quito
11658,negative,1,Late Flight,0.6767,US Airways,-118.385912,Praise_A_Lord,-118.385912,0,@USAirways freaking out about the fact you are fixing the engine from Charlotte to Orlando. #longday,40.74804263,-118.385912,2/17/2015 16:41,Manc.,-118.385912
11659,negative,1,Customer Service Issue,1,US Airways,-118.385912,erickofiejones,-118.385912,0,@USAirways I was told there is no record of my refund.  Can someone please help me. This has been a long day,40.74804263,-118.385912,2/17/2015 16:29,-118.385912,Eastern Time (US & Canada)
11660,negative,1,Customer Service Issue,1,US Airways,-118.385912,Ltos5363,-118.385912,0,@USAirways I tried speaking to multiple people at your reservations desk after 30 min on hold. #waivethefee #poorcustomerservice #Neptune,40.74804263,-118.385912,2/17/2015 16:26,"South Shore, MA",Eastern Time (US & Canada)
11661,negative,1,Customer Service Issue,1,US Airways,-118.385912,mttdprkr,-118.385912,0,@USAirways Being put back on hold for what has now been an HOUR is completely unacceptable.,40.74804263,-118.385912,2/17/2015 16:26,"Vancouver, WA",Pacific Time (US & Canada)
11662,negative,1,Customer Service Issue,0.6544,US Airways,-118.385912,Ltos5363,-118.385912,0,@USAirways Stop reposting same autoresponse  That was return flight home #imateacher. Couldnt get to RSW  #neptune#waivethefee #notmyfault,40.74804263,-118.385912,2/17/2015 16:26,"South Shore, MA",Eastern Time (US & Canada)
11663,negative,1,Customer Service Issue,1,US Airways,-118.385912,suzanneboles,-118.385912,0,@USAirways contd.. They put her on 7 pm flite tonite. I think she's on now. Worst customer service ever! U need to fix it.,40.74804263,-118.385912,2/17/2015 16:25,"London, ON'",Eastern Time (US & Canada)
11664,positive,1,-118.385912,-118.385912,US Airways,-118.385912,PsuOhiofarmgirl,-118.385912,0,@USAirways  thank you! Glad to be heading home! Great people at your call center!,40.74804263,-118.385912,2/17/2015 16:25,-118.385912,-118.385912
11665,positive,0.6584,-118.385912,0,US Airways,-118.385912,suzanneboles,-118.385912,0,"@USAirways thx 4 replying. After trying 2 get thru many times, &amp; v-mail or people hanging up on, us we talked 2 tech...cont'd",40.74804263,-118.385912,2/17/2015 16:23,"London, ON'",Eastern Time (US & Canada)
11666,negative,1,Customer Service Issue,1,US Airways,-118.385912,curtainbounce,-118.385912,0,@USAirways My Flight Booking Problems C68LD9 just times out when I select it under Manage My Flight Booking Problems for months now. I have emailed but no response. Help?,40.74804263,-118.385912,2/17/2015 16:19,"Sydney, Australia",Sydney
11667,positive,0.6854,-118.385912,-118.385912,US Airways,-118.385912,wickenstein,-118.385912,0,@USAirways HA!  You're fun.,40.74804263,-118.385912,2/17/2015 16:16,"Charleston, SC",Eastern Time (US & Canada)
11668,negative,1,Cancelled Flight,1,US Airways,-118.385912,unpredictaylor,-118.385912,0,@USAirways UR service is so shitty. Pilot never showed up so we waited hours because another pilot was supposed to come but didn't #Cancelled Flighted,40.74804263,-118.385912,2/17/2015 16:16,-118.385912,Atlantic Time (Canada)
11669,neutral,0.6803,-118.385912,0,US Airways,-118.385912,mttdprkr,-118.385912,0,@USAirways how long is that flight? http://t.co/bCwckWtnlE,40.74804263,-118.385912,2/17/2015 15:56,"Vancouver, WA",Pacific Time (US & Canada)
11670,positive,1,-118.385912,-118.385912,US Airways,-118.385912,GGoodie56,-118.385912,0,@USAirways flying high thanks!,40.74804263,-118.385912,2/17/2015 15:52,Wading River,-118.385912
11671,negative,0.6627,Can't Tell,0.3373,US Airways,-118.385912,Ltos5363,-118.385912,0,@USAirways ticket couldnt be used bc unable to get to departing dest (RSW) bc of blizzard in BOS. Told only way to use credit is $200 fine,40.74804263,-118.385912,2/17/2015 15:47,"South Shore, MA",Eastern Time (US & Canada)
11672,negative,1,Customer Service Issue,0.6762,US Airways,-118.385912,MartyBergerson,-118.385912,0,@USAirways if I cant get through to reservations how can they take a look? 2+ hour hold times are not reasonable in any industry!,40.74804263,-118.385912,2/17/2015 15:47,Always Traveling,Eastern Time (US & Canada)
11673,negative,1,Customer Service Issue,1,US Airways,-118.385912,mttdprkr,-118.385912,0,"@USAirways 3+ hours on hold... oh, wait, for less than 5 minutes a useless CSR talked to me and put me back on hold for the last 30 minutes.",40.74804263,-118.385912,2/17/2015 15:45,"Vancouver, WA",Pacific Time (US & Canada)
11674,positive,0.6742,-118.385912,0,US Airways,-118.385912,michael_lepp,-118.385912,0,@USAirways Thanks. It would be better from the gate agent at C14 in Charlotte boarding flight 1791.,27.96879606,-82.55192621,2/17/2015 15:45,"Charlotte, North Carolina",Quito
11675,negative,0.6356,Late Flight,0.3355,US Airways,-118.385912,LisaWilsonDaly,-118.385912,0,@USAirways flt 5302 CLT to DAY supposed to depart 5:51; the 6:20...still no crew. #schedule/contact the pilot!,40.74804263,-118.385912,2/17/2015 15:41,"Centerville, Ohio",Atlantic Time (Canada)
11676,negative,1,Flight Attendant Complaints,1,US Airways,-118.385912,Nathanielyb,-118.385912,0,"@USAirways so i ask for ice and the attendant snaps ""i dont have ice on this cart"" not 5 min Late Flightr 2 cups of ice to the people 2 rows ahead.",40.74804263,-118.385912,2/17/2015 15:40,"Westbrook, CT",Eastern Time (US & Canada)
11677,positive,0.66,-118.385912,-118.385912,US Airways,-118.385912,AminESPN,-118.385912,0,@USAirways thanks,40.74804263,-118.385912,2/17/2015 15:36,SportsCenter,Arizona
11678,negative,1,Customer Service Issue,0.7158,US Airways,-118.385912,tamajared,-118.385912,0,@USAirways I've been waiting for the callback for EIGHT HOURS. HOW MUCH LONGER?!,40.74804263,-118.385912,2/17/2015 15:08,DC / MIA,Quito
11679,negative,1,Customer Service Issue,1,US Airways,-118.385912,mttdprkr,-118.385912,0,@USAirways 2 and a half hours on hold... Hope it feels good to be a steaming pile of shit.  @AmericanAir paid far too much for you.,40.74804263,-118.385912,2/17/2015 15:07,"Vancouver, WA",Pacific Time (US & Canada)
11680,negative,0.6556,Late Flight,0.6556,US Airways,-118.385912,PsuOhiofarmgirl,-118.385912,0,"@USAirways  redeemed themselves!  Flight out at 7:44!!! Had to call and negotiate,  but thank the Lord I'm heading home!!!!!",40.74804263,-118.385912,2/17/2015 15:05,-118.385912,-118.385912
11681,negative,1,Flight Booking Problems,1,US Airways,-118.385912,Two4Chaos,-118.385912,0,@USAirways Total BS... I offered to pay for a full First Class airfare ..Told Sold out.. 3 seats and they gave the seats to others... #crap,40.74804263,-118.385912,2/17/2015 15:05,"Scottsdale, AZ",Arizona
11682,negative,1,Customer Service Issue,1,US Airways,-118.385912,DocWaaaaaa,-118.385912,0,@USAirways I been on hold with U for 40mins wasting my time and $ &amp; I don't appreciate it #WheresTheCustomerServiceAt http://t.co/phI2IfNjIT,40.74804263,-118.385912,2/17/2015 15:01,NEXT D00R 2 U  ( Chiangles ),Pacific Time (US & Canada)
11683,negative,1,Late Flight,1,US Airways,-118.385912,shipge,-118.385912,0,@USAirways It was US 893. The gate was open after about 50 mins waiting. What a great way to finish an 18 hour delayed arrival!!,40.74804263,-118.385912,2/17/2015 14:59,Chicago,Central Time (US & Canada)
11684,negative,0.3558,Can't Tell,0.3558,US Airways,-118.385912,ChloeLynne17,-118.385912,0,@USAirways strikes again. @emilylyonss  I strongly suggest you live tweet your ordeal. Their media team appreciates the updates 😎,40.74804263,-118.385912,2/17/2015 14:57,-118.385912,-118.385912
11685,negative,1,Late Flight,0.3457,US Airways,-118.385912,earlp,-118.385912,0,@USAirways flight 4524  first a 2 hour wait for a deadhead crew  then deadhead crew takes overhead bin space paying customers annoyed,40.74804263,-118.385912,2/17/2015 14:55,-118.385912,Quito
11686,positive,1,-118.385912,-118.385912,US Airways,-118.385912,kbutsunturn,-118.385912,0,"@USAirways with the weather mess in the South, I missed my connection in CLT. Impressed though with the Cust Serv phone reps today.",40.74804263,-118.385912,2/17/2015 14:55,"Raleigh, NC",-118.385912
11687,negative,1,Customer Service Issue,0.6619,US Airways,-118.385912,DropMeAnywhere,-118.385912,0,"@USAirways And really, it's a middle initial versus middle name. All else the same. Not spending my time on your computer issues.",0,0,2/17/2015 14:52,"Here, There and Everywhere",Arizona
11688,negative,1,Bad Flight,0.6768,US Airways,-118.385912,mintzrandy,-118.385912,0,"@USAirways very disappointed I wasn't ""allowed"" to change seats after checking in early online for a flight tomorrow morning.",40.74804263,-118.385912,2/17/2015 14:51,Philadelphia Suburbs,Eastern Time (US & Canada)
11689,negative,1,Customer Service Issue,0.6727,US Airways,-118.385912,DropMeAnywhere,-118.385912,0,@USAirways They're all reservations numbers and none are in Hungary. And my phone not working here. You make it too difficult.,0,0,2/17/2015 14:50,"Here, There and Everywhere",Arizona
11690,negative,1,Customer Service Issue,0.6522,US Airways,-118.385912,SyncSummit,-118.385912,0,@USAirways 8 weeks to refund this ticket - 0372389047497?!? - totally unacceptable.  Fix this or I'll put it on blast on social media and TV,40.74804263,-118.385912,2/17/2015 14:43,Where Music meets Visual Media,Eastern Time (US & Canada)
11691,negative,1,Customer Service Issue,0.6471,US Airways,-118.385912,CGrescueswimmer,-118.385912,0,@USAirways yes I can pay out of pocket that us not helping me for loosing my first class ticket to coach.   I want resolution or a comp,40.74804263,-118.385912,2/17/2015 14:29,"St. Louis, MO",Central Time (US & Canada)
11692,positive,0.6404,-118.385912,-118.385912,US Airways,-118.385912,TGRunningLady,-118.385912,0,"@USAirways Frustrating days!No flights home, changed airlines. Thank you PHL USAirway employees &amp; @united for help getting me back to IAH.",40.74804263,-118.385912,2/17/2015 14:27,-118.385912,-118.385912
11693,neutral,1,-118.385912,-118.385912,US Airways,-118.385912,gkorwan,-118.385912,0,@USAirways @satesq theres only one flt PHL-CRW per day.,40.74804263,-118.385912,2/17/2015 14:26,Charleston,Atlantic Time (Canada)
11694,negative,1,Flight Attendant Complaints,0.6706,US Airways,-118.385912,btr5017,-118.385912,0,@USAirways @AmericanAir Your staff members are looking at me like I have two heads. Check your own websites!!! http://t.co/8Hh0c63TIe,40.74804263,-118.385912,2/17/2015 14:26,-118.385912,Eastern Time (US & Canada)
11695,neutral,1,-118.385912,-118.385912,US Airways,-118.385912,Brandy_Fisher,-118.385912,0,"@USAirways I will be traveling from LAX to CLT to HTS, I have been rebooked for tomorrow due to the travel advisory.",40.74804263,-118.385912,2/17/2015 14:24,Miss California United States,Eastern Time (US & Canada)
11696,negative,0.6775,Flight Booking Problems,0.3535,US Airways,-118.385912,Brandy_Fisher,-118.385912,0,@USAirways This flight was for my brother. He has been rebooked and I was able to give my info over the phone to get him a pass to the Club.,40.74804263,-118.385912,2/17/2015 14:23,Miss California United States,Eastern Time (US & Canada)
11697,positive,1,-118.385912,-118.385912,US Airways,-118.385912,DCSas,-118.385912,0,@USAirways Flight # 604. Thanks.,40.74804263,-118.385912,2/17/2015 14:18,"ÜT: 38.907675,-76.944183",Eastern Time (US & Canada)
11698,negative,1,Late Flight,1,US Airways,-118.385912,earlp,-118.385912,0,@USAirways flight 4524 delayed for 2 hours for a deadhead crew.  Lets make 150 paying customers wait ...that is great service #USAirways,40.74804263,-118.385912,2/17/2015 14:14,-118.385912,Quito
11699,negative,0.6458,Bad Flight,0.6458,US Airways,-118.385912,Sanabia28,-118.385912,0,@USAirways if ur going 2 charge $20 for wi-fi make sure it works. #Brutal #DialUp b a 100 by the time things load. #TheEnd #GoodDay,40.74804263,-118.385912,2/17/2015 14:12,"Jupiter, FL",-118.385912
11700,negative,1,Customer Service Issue,1,US Airways,-118.385912,staciesater,-118.385912,0,@USAirways is anyone working today?? Anyone want to pick up a phone?,25.8801693,-80.14141202,2/17/2015 14:12,"Nashville, TN",Central Time (US & Canada)
11701,negative,1,Customer Service Issue,1,US Airways,-118.385912,mttdprkr,-118.385912,0,@USAirways I've been on hold for over 90 minutes... There's a lack of quality service here.  Nobody cares that I hate your shitty airline.,40.74804263,-118.385912,2/17/2015 14:11,"Vancouver, WA",Pacific Time (US & Canada)
11702,negative,1,Cancelled Flight,1,US Airways,-118.385912,NickApex,-118.385912,0,"@USAirways stranded @Ernie_Vigil Phoenix w/ broken foot.  Both my flights f'd, Sunday for ""sickcrew"".  Cancelled Flighted my mechanics flight today.",40.74804263,-118.385912,2/17/2015 14:08,-118.385912,-118.385912
11703,positive,1,-118.385912,-118.385912,US Airways,-118.385912,Logunov_Daniil,-118.385912,0,"@USAirways YOU ARE THE BEST AIRWAYS!!!!!!!!!! FOLLOW ME BACK, PLEASE 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏😢😢😢😢😢😢😢😢🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",40.74804263,-118.385912,2/17/2015 13:59,"Russia, Россия",Abu Dhabi
11704,negative,1,Customer Service Issue,0.6776,US Airways,-118.385912,michael_lepp,-118.385912,1,@USAirways It's the rude and arrogant gate personnel. Uncalled for. Unprofessional. #theworst,40.74804263,-118.385912,2/17/2015 13:57,"Charlotte, North Carolina",Quito
11705,negative,1,Cancelled Flight,1,US Airways,-118.385912,Ltos5363,-118.385912,0,"@USAirways wont waive fees for flight Cancelled Flightlation due to #neptune To use credit, $200 fee. Couldnt reach destination @BostonBBB #notmyfault",40.74804263,-118.385912,2/17/2015 13:56,"South Shore, MA",Eastern Time (US & Canada)
